"","wt.ref","wt.alt","gp33.ref","gp33.alt","Ad9mer.ref","Ad9mer.alt","Adfl.ref","Adfl.alt","subset.mc38.5$contig.x","subset.mc38.5$position"
"34",111.11574093365,151.388994020135,93.5230118566396,85.3205921249093,86.5261482019866,128.917328832947,119.750918090372,12.8476906276097,"chr10",71385039
"35",138.894676167063,397.396109302854,239.003252522523,213.301480312273,190.357526044371,199.235871832736,249.481079354942,128.476906276097,"chr10",75131621
"36",69.4473380835313,132.465369767618,145.480240665884,127.980888187364,77.873533381788,58.5987858331575,199.584863483953,38.5430718828291,"chr10",75183433
"37",55.557870466825,113.541745515101,124.697349142186,113.760789499879,86.5261482019866,70.318542999789,209.564106658151,167.019978158926,"chr10",75646356
"38",694.473380835313,1021.87570963591,1548.32541851548,1194.48828974873,1012.35593396324,867.262030330732,1197.50918090372,1117.74908460204,"chr10",75906077
"39",83.3368057002375,132.465369767618,228.611806760675,184.861282937304,95.1787630221853,187.516114666104,159.667890787163,115.629215648487,"chr10",76280820
"40",2805.67245857466,965.104836878359,2805.69035569919,1208.70838843622,2760.18412764337,949.300330497152,2395.01836180744,860.795272049849,"chr10",77598448
"41",444.4629637346,340.625236545303,394.874938950256,583.02404618688,60.5683037413907,257.834657665893,129.73016126457,346.887646945462,"chr10",77616830
"42",444.4629637346,340.625236545303,384.483493188407,583.02404618688,60.5683037413907,257.834657665893,129.73016126457,346.887646945462,"chr10",77616831
"43",236.120949484006,321.701612292786,405.266384712105,341.282368499637,302.841518706953,246.114900499262,618.713076800255,578.146078242436,"chr10",78171826
"44",194.452546633888,151.388994020135,218.220360998826,184.861282937304,86.5261482019866,140.637085999578,259.460322529139,192.715359414145,"chr10",78437630
"45",236.120949484006,189.236242525168,259.786144046221,184.861282937304,224.967985325165,222.675386165999,359.252754271116,321.192265690242,"chr10",78586131
"46",69.4473380835313,75.6944970100674,114.305903380337,127.980888187364,138.441837123179,82.0383001664206,199.584863483953,167.019978158926,"chr10",79540501
"47",55.557870466825,208.159866777685,93.5230118566396,383.942664562092,233.620600145364,269.554414832525,159.667890787163,346.887646945462,"chr10",79781198
"48",319.457755184244,378.472485050337,592.312408425384,341.282368499637,588.377807773509,339.872957832314,399.169726967907,295.496884435023,"chr10",79819910
"49",3430.69850132644,1211.11195216108,3221.34818617314,1194.48828974873,3045.72041670993,925.860816163889,3941.80105380808,1066.3583220916,"chr10",79863840
"50",305.568287567538,889.410339868292,529.963733854291,796.325526499154,415.325511369536,808.663244497574,399.169726967907,706.622984518533,"chr10",79977307
"51",111.11574093365,264.930739535236,228.611806760675,355.502467187122,95.1787630221853,164.076600332841,189.605620309756,205.563050041755,"chr10",80153628
"52",472.241898968013,378.472485050337,311.743372855465,255.961776374728,294.188903886755,375.032229332208,359.252754271116,282.649193807413,"chr10",80386713
"53",791.699654152256,1476.04269169631,675.443974520175,1507.3304608734,631.640881874502,1277.45353116283,608.733833626058,1271.92137213336,"chr10",80431049
"54",430.573496117894,302.777988040269,644.269637234628,184.861282937304,744.124874537085,246.114900499262,688.567779019639,205.563050041755,"chr10",80867637
"55",486.131366584719,605.555976080539,488.397950806896,554.583848811911,484.546429931125,351.592714998945,588.775347277662,423.97379071112,"chr10",80903238
"56",958.373265552731,1248.95920066611,768.966986376815,1450.45006612346,674.903955975496,1300.8930454961,1007.90356059396,1426.09365966468,"chr10",81046280
"57",250.010417100713,283.854363787753,311.743372855465,284.401973749698,346.104592807947,117.197571666315,339.294267922721,308.344575062632,"chr10",81150499
"58",569.468172284956,775.86859435319,436.440721997652,1350.90937531106,389.36766690894,1031.33863066357,678.588535845441,1207.68291899531,"chr10",81486735
"59",13.8894676167063,37.8472485050337,31.1743372855465,28.4401973749698,17.3052296403973,35.1592714998945,9.97924317419767,38.5430718828291,"chr10",81831543
"60",916.704862702613,1589.58443721141,717.00975756757,1237.14858581119,726.819644896688,1394.65110282915,868.194156155197,1477.48442217511,"chr10",82647277
"61",138.894676167063,151.388994020135,135.088794904035,199.081381624788,155.747066763576,105.477814499684,199.584863483953,154.172287531316,"chr10",82699172
"62",83.3368057002375,132.465369767618,72.7401203329419,85.3205921249093,77.873533381788,175.796357499473,119.750918090372,179.867668786536,"chr10",82954730
"63",555.57870466825,321.701612292786,51.9572288092442,56.8803947499396,181.704911224172,187.516114666104,109.771674916174,141.324596903707,"chr10",83192291
"64",375.015625651069,151.388994020135,301.351927093617,99.5406908123942,346.104592807947,164.076600332841,239.501836180744,115.629215648487,"chr10",85102869
"65",97.2262733169438,75.6944970100674,155.871686427733,455.043157999516,147.094451943377,234.39514333263,139.709404438767,231.258431296974,"chr10",85144197
"66",847.257524619081,794.792218605707,1215.79915413632,767.885329124184,1202.71346000761,867.262030330732,1347.19782851669,912.186034560288,"chr10",86705442
"67",763.920718918844,359.54886079782,571.529516901687,426.602960624547,648.9461115149,351.592714998945,628.692319974453,411.12610008351,"chr10",86834751
"68",555.57870466825,227.083491030202,696.226866043873,270.181875062213,683.556570795694,93.7580573330521,908.111128851988,167.019978158926,"chr10",86837257
"69",277.789352334125,359.54886079782,145.480240665884,426.602960624547,95.1787630221853,421.911257998734,189.605620309756,488.212243849168,"chr10",88431368
"70",333.34722280095,75.6944970100674,374.092047426558,99.5406908123942,190.357526044371,82.0383001664206,369.231997445314,77.0861437656581,"chr10",89412976
"71",5236.32929149826,12659.9046249338,5434.72613344695,14163.218292735,5442.49472190496,14532.4988866231,6346.79865878972,16573.5209096165,"chr10",91123611
"72",1013.93113601956,264.930739535236,1122.27614227968,227.521578999758,995.050704322846,316.433443499051,1167.57145138113,231.258431296974,"chr10",91148532
"73",250.010417100713,473.090606312921,145.480240665884,398.162763249577,138.441837123179,503.949558165155,299.37729522593,475.364553221558,"chr10",92685044
"74",1777.8518549384,5279.6911664522,1984.76614051313,5972.44144874365,1972.7961790053,6000.51566931533,2275.26744371707,6166.89150125265,"chr10",93589616
"75",111.11574093365,340.625236545303,239.003252522523,540.363750124426,112.483992662583,515.669315331786,149.688647612965,269.801503179803,"chr10",99024971
"76",291.678819950831,397.396109302854,342.917710141012,455.043157999516,294.188903886755,210.955628999367,439.086699664697,346.887646945462,"chr10",100471456
"77",83.3368057002375,75.6944970100674,51.9572288092442,142.200986874849,112.483992662583,105.477814499684,79.8339453935813,102.781525020877,"chr10",104836571
"78",180.563079017181,700.174097343123,239.003252522523,711.004934374244,173.052296403973,550.828586831681,139.709404438767,668.079912635704,"chr10",112927742
"79",180.563079017181,246.007115282719,187.046023713279,99.5406908123942,112.483992662583,70.318542999789,189.605620309756,89.9338343932678,"chr10",115288432
"80",736.141783685431,548.785103322988,602.703854187233,483.483355374486,519.15688921192,316.433443499051,658.630049497046,282.649193807413,"chr10",119211502
"81",69.4473380835313,75.6944970100674,51.9572288092442,56.8803947499396,43.2630741009933,58.5987858331575,69.8547022193837,25.6953812552194,"chr10",121412917
"82",250.010417100713,227.083491030202,363.70060166471,213.301480312273,259.57844460596,140.637085999578,269.439565703337,141.324596903707,"chr10",122097073
"83",125.005208550356,132.465369767618,20.7828915236977,213.301480312273,34.6104592807947,105.477814499684,69.8547022193837,154.172287531316,"chr10",123076311
"84",83.3368057002375,75.6944970100674,83.1315660947908,56.8803947499396,69.2209185615893,58.5987858331575,59.875459045186,12.8476906276097,"chr10",124582023
"85",347.236690417656,435.243357807887,197.437469475128,426.602960624547,190.357526044371,328.153200665682,199.584863483953,308.344575062632,"chr10",127194534
"86",2347.32002722336,1684.202558474,2857.64758450843,1720.63194118567,2855.36289066556,1746.24381782809,2844.08430464634,2017.08742853472,"chr10",127519478
"87",83.3368057002375,56.7708727575505,83.1315660947908,71.1004934374244,103.831377842384,35.1592714998945,29.937729522593,38.5430718828291,"chr10",127700663
"88",2486.21470339042,1381.42457043373,2816.08180146104,1080.72750024885,2803.44720174437,1371.21158849589,3293.15024748523,1580.26594719599,"chr10",128361088
"89",41.6684028501188,75.6944970100674,41.5657830473954,184.861282937304,43.2630741009933,140.637085999578,49.8962158709883,218.410740669365,"chr10",128395304
"90",180.563079017181,170.312618272652,301.351927093617,241.741677687243,250.925829785761,128.917328832947,149.688647612965,128.476906276097,"chr10",128438758
"91",13.8894676167063,75.6944970100674,62.3486745710931,113.760789499879,60.5683037413907,46.879028666526,29.937729522593,102.781525020877,"chr10",128544949
"92",291.678819950831,189.236242525168,270.17758980807,142.200986874849,372.062437268543,246.114900499262,319.335781574325,167.019978158926,"chr10",128817357
"93",444.4629637346,454.166982060404,332.526264379163,426.602960624547,484.546429931125,433.631015165366,339.294267922721,565.298387614826,"chr11",3125913
"94",166.673611400475,397.396109302854,145.480240665884,142.200986874849,302.841518706953,234.39514333263,229.522593006546,179.867668786536,"chr11",3129021
"95",180.563079017181,170.312618272652,62.3486745710931,99.5406908123942,181.704911224172,199.235871832736,109.771674916174,167.019978158926,"chr11",3129284
"96",694.473380835313,151.388994020135,467.615059283198,170.641184249819,735.472259716886,105.477814499684,658.630049497046,141.324596903707,"chr11",3129862
"97",402.794560884481,94.6181212625842,332.526264379163,127.980888187364,354.757207628145,128.917328832947,389.190483793709,231.258431296974,"chr11",3131347
"98",13.8894676167063,151.388994020135,20.7828915236977,71.1004934374244,17.3052296403973,152.35684316621,19.9584863483953,154.172287531316,"chr11",3131984
"99",69.4473380835313,75.6944970100674,72.7401203329419,28.4401973749698,69.2209185615893,93.7580573330521,69.8547022193837,256.953812552194,"chr11",3134472
"100",83.3368057002375,94.6181212625842,41.5657830473954,113.760789499879,60.5683037413907,58.5987858331575,139.709404438767,128.476906276097,"chr11",3134700
"101",27.7789352334125,18.9236242525168,31.1743372855465,14.2200986874849,17.3052296403973,35.1592714998945,49.8962158709883,38.5430718828291,"chr11",3150209
"102",27.7789352334125,18.9236242525168,31.1743372855465,14.2200986874849,17.3052296403973,35.1592714998945,39.9169726967907,38.5430718828291,"chr11",3150211
"103",27.7789352334125,18.9236242525168,31.1743372855465,14.2200986874849,17.3052296403973,35.1592714998945,39.9169726967907,38.5430718828291,"chr11",3150215
"104",27.7789352334125,18.9236242525168,31.1743372855465,14.2200986874849,17.3052296403973,35.1592714998945,39.9169726967907,38.5430718828291,"chr11",3150217
"105",13.8894676167063,18.9236242525168,31.1743372855465,14.2200986874849,8.65261482019866,35.1592714998945,39.9169726967907,38.5430718828291,"chr11",3150230
"106",416.684028501188,529.861479070472,301.351927093617,526.143651436941,380.715052088741,246.114900499262,498.962158709883,449.669171966339,"chr11",3913156
"107",97.2262733169438,132.465369767618,83.1315660947908,156.421085562334,121.136607482781,164.076600332841,79.8339453935813,192.715359414145,"chr11",4182316
"108",291.678819950831,283.854363787753,249.394698284372,483.483355374486,173.052296403973,386.75198649884,329.315024748523,449.669171966339,"chr11",4646653
"109",125.005208550356,132.465369767618,155.871686427733,99.5406908123942,112.483992662583,70.318542999789,149.688647612965,51.3907625104387,"chr11",5080569
"110",97.2262733169438,56.7708727575505,103.914457618488,56.8803947499396,95.1787630221853,82.0383001664206,79.8339453935813,64.2384531380484,"chr11",5193362
"111",83.3368057002375,56.7708727575505,103.914457618488,56.8803947499396,95.1787630221853,82.0383001664206,79.8339453935813,64.2384531380484,"chr11",5193364
"112",55.557870466825,208.159866777685,93.5230118566396,56.8803947499396,86.5261482019866,58.5987858331575,49.8962158709883,167.019978158926,"chr11",5529880
"113",41.6684028501188,75.6944970100674,93.5230118566396,127.980888187364,51.915688921192,82.0383001664206,59.875459045186,51.3907625104387,"chr11",5542172
"114",791.699654152256,851.563091363258,592.312408425384,910.086315999033,640.293496694701,832.102758830837,718.505508542232,976.424487698336,"chr11",5704538
"115",125.005208550356,75.6944970100674,155.871686427733,355.502467187122,207.662755684768,117.197571666315,129.73016126457,115.629215648487,"chr11",5717103
"116",69.4473380835313,151.388994020135,93.5230118566396,142.200986874849,173.052296403973,257.834657665893,139.709404438767,51.3907625104387,"chr11",5828969
"117",263.899884717419,246.007115282719,187.046023713279,199.081381624788,190.357526044371,246.114900499262,279.418808877535,269.801503179803,"chr11",6403871
"118",6361.37616845146,7304.5189614715,6182.91022830006,7280.69052799226,5511.71564046655,7195.93090031175,7254.9097876417,7811.39590158669,"chr11",6419600
"119",513.910301818131,510.937854817955,561.138071139838,767.885329124184,441.283355830132,539.108829665049,409.148970142104,565.298387614826,"chr11",6570041
"120",1458.39409975416,473.090606312921,1382.0622863259,497.703454061971,1185.40823036722,480.510043831892,1187.52993772952,629.536840752875,"chr11",8433543
"121",1361.16782643721,1400.34819468625,1246.97349142186,1649.53144774825,1393.07098605199,1300.8930454961,967.986587897174,1194.8352283677,"chr11",8433668
"122",55.557870466825,37.8472485050337,41.5657830473954,42.6602960624547,34.6104592807947,46.879028666526,69.8547022193837,25.6953812552194,"chr11",8450640
"123",458.352431351306,321.701612292786,259.786144046221,156.421085562334,320.146748347351,410.191500832103,369.231997445314,321.192265690242,"chr11",20225590
"124",41.6684028501188,113.541745515101,103.914457618488,85.3205921249093,86.5261482019866,46.879028666526,19.9584863483953,77.0861437656581,"chr11",22095590
"125",55.557870466825,75.6944970100674,10.3914457618488,56.8803947499396,25.957844460596,70.318542999789,99.7924317419767,141.324596903707,"chr11",23003623
"126",1263.94155312027,1532.81356445386,1382.0622863259,1621.09125037328,1159.45038590662,1277.45353116283,1407.07328756187,1220.53060962292,"chr11",23296080
"127",111.11574093365,208.159866777685,145.480240665884,199.081381624788,86.5261482019866,234.39514333263,89.813188567779,269.801503179803,"chr11",23655992
"128",291.678819950831,151.388994020135,353.309155902861,156.421085562334,199.010140864569,210.955628999367,279.418808877535,231.258431296974,"chr11",29221839
"129",41.6684028501188,75.6944970100674,41.5657830473954,28.4401973749698,60.5683037413907,35.1592714998945,9.97924317419767,77.0861437656581,"chr11",30771798
"130",347.236690417656,643.403224585573,519.572288092442,426.602960624547,389.36766690894,527.389072498418,459.045186013093,321.192265690242,"chr11",31360415
"131",527.799769434838,321.701612292786,581.920962663535,170.641184249819,467.241200290728,199.235871832736,518.920645058279,154.172287531316,"chr11",32423508
"132",472.241898968013,397.396109302854,290.960481331768,483.483355374486,311.494133527152,562.548343998312,279.418808877535,462.516862593949,"chr11",32426423
"133",291.678819950831,75.6944970100674,197.437469475128,184.861282937304,147.094451943377,117.197571666315,329.315024748523,192.715359414145,"chr11",32516653
"134",138.894676167063,227.083491030202,124.697349142186,227.521578999758,155.747066763576,304.713686332419,239.501836180744,231.258431296974,"chr11",32517273
"135",152.784143783769,189.236242525168,218.220360998826,142.200986874849,648.9461115149,410.191500832103,618.713076800255,398.2784094559,"chr11",33039458
"136",19292.470519605,19453.4857315873,19193.0003221348,19552.6356952917,16656.2835288824,19103.2041816094,20277.8221299697,22637.6308858483,"chr11",33160831
"137",361.126158034363,416.319733555371,353.309155902861,327.062269812152,346.104592807947,375.032229332208,379.211240619511,372.583028200681,"chr11",40682485
"138",361.126158034363,567.708727575505,405.266384712105,511.923552749456,363.409822448344,585.987858331575,309.356538400128,295.496884435023,"chr11",40687777
"139",486.131366584719,208.159866777685,249.394698284372,170.641184249819,372.062437268543,187.516114666104,379.211240619511,334.039956317852,"chr11",40701820
"140",55.557870466825,56.7708727575505,51.9572288092442,56.8803947499396,25.957844460596,35.1592714998945,49.8962158709883,77.0861437656581,"chr11",43721947
"141",2083.42014250594,1286.80644917115,2130.24638117901,767.885329124184,1877.61741598311,656.306401331364,1945.95241896855,822.25220016702,"chr11",52408081
"142",6083.58681611734,2441.14752857467,6016.64709611048,2445.8569742474,4966.60090679403,2074.39701849378,6366.75714513811,2762.25348493608,"chr11",53262335
"143",375.015625651069,359.54886079782,436.440721997652,412.382861937062,441.283355830132,328.153200665682,469.02442918729,321.192265690242,"chr11",53543319
"144",277.789352334125,378.472485050337,290.960481331768,199.081381624788,173.052296403973,164.076600332841,149.688647612965,205.563050041755,"chr11",53650056
"145",125.005208550356,170.312618272652,103.914457618488,113.760789499879,121.136607482781,140.637085999578,99.7924317419767,282.649193807413,"chr11",54516540
"146",4097.39294692834,1854.51517674665,4395.58155726206,2189.89519787267,4023.46589139238,1910.32041816094,5418.72904358933,1593.1136378236,"chr11",55499576
"147",2583.44097670736,3444.09961395807,2545.90421165297,3924.74723774583,2820.75243138476,3633.12472165577,2754.27111607856,4162.65176334554,"chr11",55499982
"148",4375.18229926247,2005.90417076679,4821.63083349786,2133.01480312273,4352.26525455993,2086.11677566041,5328.91585502156,2582.38581614955,"chr11",55500182
"149",1111.1574093365,1002.95208538339,1288.53927446926,1251.36868449867,1038.31377842384,1113.37693082999,1007.90356059396,937.881415815507,"chr11",55500648
"150",111.11574093365,246.007115282719,249.394698284372,113.760789499879,112.483992662583,187.516114666104,249.481079354942,295.496884435023,"chr11",55503589
"151",666.6944456019,397.396109302854,1236.58204566001,611.46424356185,1280.5869933894,468.79028666526,848.235669806802,526.755315731997,"chr11",58938730
"152",41.6684028501188,151.388994020135,72.7401203329419,241.741677687243,34.6104592807947,58.5987858331575,129.73016126457,141.324596903707,"chr11",59737404
"153",458.352431351306,927.257588373325,488.397950806896,838.985822561609,519.15688921192,445.350772331997,488.982915535686,488.212243849168,"chr11",60202880
"154",541.689237051544,662.326848838089,519.572288092442,810.545625186639,614.335652234105,621.14712983147,369.231997445314,475.364553221558,"chr11",60207156
"155",152.784143783769,189.236242525168,270.17758980807,241.741677687243,164.399681583775,246.114900499262,209.564106658151,205.563050041755,"chr11",60416775
"156",402.794560884481,586.632351828022,509.180842330593,938.526513374003,622.988267054304,773.50397299768,379.211240619511,642.384531380484,"chr11",60555523
"157",69.4473380835313,56.7708727575505,83.1315660947908,71.1004934374244,51.915688921192,93.7580573330521,109.771674916174,89.9338343932678,"chr11",60740198
"158",69.4473380835313,37.8472485050337,20.7828915236977,85.3205921249093,86.5261482019866,82.0383001664206,89.813188567779,51.3907625104387,"chr11",60742637
"159",138.894676167063,151.388994020135,114.305903380337,227.521578999758,121.136607482781,304.713686332419,129.73016126457,38.5430718828291,"chr11",60779344
"160",1069.48900648638,1476.04269169631,1776.93722527615,2175.67509918519,1228.67130446821,1453.24988866231,1856.13923040077,2338.27969422496,"chr11",60952030
"161",180.563079017181,321.701612292786,228.611806760675,284.401973749698,207.662755684768,292.993929165788,229.522593006546,256.953812552194,"chr11",61707470
"162",138.894676167063,113.541745515101,51.9572288092442,85.3205921249093,25.957844460596,46.879028666526,99.7924317419767,51.3907625104387,"chr11",61871778
"163",125.005208550356,132.465369767618,259.786144046221,170.641184249819,129.78922230298,164.076600332841,219.543349832349,346.887646945462,"chr11",61872754
"164",83.3368057002375,132.465369767618,83.1315660947908,56.8803947499396,60.5683037413907,117.197571666315,89.813188567779,115.629215648487,"chr11",62842087
"165",444.4629637346,510.937854817955,405.266384712105,554.583848811911,328.799363167549,457.070529498629,339.294267922721,295.496884435023,"chr11",63158695
"166",111.11574093365,56.7708727575505,83.1315660947908,227.521578999758,138.441837123179,128.917328832947,159.667890787163,154.172287531316,"chr11",67063936
"167",361.126158034363,378.472485050337,218.220360998826,440.823059312032,199.010140864569,351.592714998945,229.522593006546,385.430718828291,"chr11",69002487
"168",527.799769434838,529.861479070472,342.917710141012,682.564736999275,389.36766690894,656.306401331364,279.418808877535,976.424487698336,"chr11",69633180
"169",97.2262733169438,132.465369767618,72.7401203329419,99.5406908123942,164.399681583775,105.477814499684,49.8962158709883,128.476906276097,"chr11",69695703
"170",513.910301818131,264.930739535236,384.483493188407,270.181875062213,415.325511369536,433.631015165366,588.775347277662,231.258431296974,"chr11",70396666
"171",41.6684028501188,56.7708727575505,41.5657830473954,99.5406908123942,69.2209185615893,82.0383001664206,19.9584863483953,128.476906276097,"chr11",70540443
"172",805.589121768963,1419.27181893876,1007.97023889934,1009.62700681143,813.345793098674,1007.89911633031,918.090372026185,1027.81525020878,"chr11",70664044
"173",97.2262733169438,56.7708727575505,72.7401203329419,156.421085562334,138.441837123179,70.318542999789,69.8547022193837,77.0861437656581,"chr11",70729709
"174",263.899884717419,416.319733555371,270.17758980807,184.861282937304,250.925829785761,292.993929165788,249.481079354942,346.887646945462,"chr11",71026098
"175",97.2262733169438,37.8472485050337,197.437469475128,56.8803947499396,233.620600145364,46.879028666526,209.564106658151,89.9338343932678,"chr11",72207574
"176",402.794560884481,321.701612292786,207.828915236977,241.741677687243,320.146748347351,281.274171999156,239.501836180744,115.629215648487,"chr11",72684386
"177",305.568287567538,454.166982060404,436.440721997652,554.583848811911,294.188903886755,339.872957832314,439.086699664697,526.755315731997,"chr11",73181174
"178",666.6944456019,946.181212625842,789.749877900512,938.526513374003,545.114733672516,937.580573330521,1007.90356059396,1207.68291899531,"chr11",74670175
"179",472.241898968013,416.319733555371,322.134818617314,483.483355374486,259.57844460596,281.274171999156,429.1074564905,308.344575062632,"chr11",74676309
"180",1402.83622928733,1816.66792824162,1402.84517784959,1692.1917438107,1436.33406015298,1722.80430349483,1446.99026025866,1824.37206912058,"chr11",74689119
"181",55.557870466825,94.6181212625842,62.3486745710931,113.760789499879,86.5261482019866,187.516114666104,69.8547022193837,89.9338343932678,"chr11",74836675
"182",194.452546633888,321.701612292786,72.7401203329419,156.421085562334,112.483992662583,187.516114666104,109.771674916174,411.12610008351,"chr11",75166268
"183",541.689237051544,1381.42457043373,748.184094853117,1365.12947399855,493.199044751324,1125.09668799662,778.380967587418,1361.85520652663,"chr11",75300577
"184",777.81018653555,1135.41745515101,966.404455851943,1066.50740156137,614.335652234105,1019.61887349694,1057.79977646495,1066.3583220916,"chr11",75300578
"185",1166.71527980333,738.021345848157,1215.79915413632,952.746612061488,1211.36607482781,527.389072498418,1586.69966469743,809.40450953941,"chr11",75300584
"186",388.905093267775,1835.59155249413,498.789396568745,1820.17263199807,519.15688921192,1945.47968966083,668.609292671244,2029.93511916233,"chr11",75301015
"187",1708.40451685487,756.944970100674,1860.06879137094,796.325526499154,1739.17557885993,714.905187164522,2494.81079354942,860.795272049849,"chr11",75312710
"188",1638.95717877134,719.09772159564,1673.02276765766,682.564736999275,1393.07098605199,398.471743665471,1906.03544627175,745.166056401362,"chr11",75493385
"189",680.583913218606,700.174097343123,394.874938950256,767.885329124184,458.588585470529,644.586644164733,488.982915535686,616.689150125265,"chr11",75679516
"190",583.357639901663,170.312618272652,810.53276942421,270.181875062213,536.462118852317,316.433443499051,728.48475171643,321.192265690242,"chr11",76779588
"191",111.11574093365,246.007115282719,166.263132189582,227.521578999758,250.925829785761,164.076600332841,199.584863483953,205.563050041755,"chr11",77050695
"192",27.7789352334125,75.6944970100674,51.9572288092442,85.3205921249093,17.3052296403973,46.879028666526,79.8339453935813,77.0861437656581,"chr11",77532599
"193",166.673611400475,170.312618272652,176.65457795143,113.760789499879,190.357526044371,70.318542999789,169.64713396136,77.0861437656581,"chr11",77533550
"194",166.673611400475,75.6944970100674,103.914457618488,85.3205921249093,86.5261482019866,35.1592714998945,139.709404438767,102.781525020877,"chr11",77533884
"195",222.2314818673,473.090606312921,259.786144046221,554.583848811911,372.062437268543,375.032229332208,389.190483793709,436.821481338729,"chr11",78058965
