Slamf7	0
Mir7683	0
Cd48	0
Slamf1	0
Cd84	0
Gm37065	0
Slamf6	0
Vangl2	18
Nhlh1	0
Ncstn	1865
Copa	6717
Pex19	704
Dcaf8	1159
Pea15a	1075
Casq1	0
Atp1a4	0
Atp1a2	0
Igsf8	227
Kcnj9	0
Kcnj10	0
Pigm	979
Slamf9	0
Igsf9	1
Tagln2	2466
Cfap45	0
4933439K11Rik	0
Vsig8	0
Slamf8	2
Fcrl6	0
Dusp23	4
Crp	0
Apcs	0
Olfr16	0
Olfr1408	0
Olfr1406	0
Olfr218	0
Olfr1404	0
Fcer1a	0
Olfr418	0
Mptx2	0
Ackr1	0
Cadm3	0
Aim2	156
Ifi214	0
Ifi213	0
Ifi209	5
Ifi208	0
Ifi207	0
Ifi204	3
Mndal	35
Ifi211	20
Ifi203	2
Ifi202b	0
Ifi205	0
Olfr433	0
Olfr432	0
Olfr430	0
Olfr429	0
Olfr426	0
Olfr427	0
Olfr231	0
Olfr424	0
Olfr421-ps1	0
Olfr420	0
Spta1	12
Olfr419	0
Mptx1	0
Olfr417	0
Olfr248	0
Olfr414	0
Olfr220	0
Fmn2	0
Grem2	0
Rgs7	0
Fh1	736
Kmo	0
Opn3	8
Chml	234
Wdr64	0
Exo1	579
Becn2	0
Pld5	156
Gm36536	0
Cep170	3181
Mir350	0
Sdccag8	278
Hmga2-ps1	305
Akt3	1081
Zbtb18	407
2310043L19Rik	0
1700016C15Rik	0
Adss	2595
Catspere2	0
Desi2	1547
Cox20	0
Hnrnpu	18648
Efcab2	24
Kif26b	2
Smyd3	221
Tfb2m	444
Cnst	447
Sccpdh	797
Ahctf1	5389
Cdc42bpa	1967
Coq8a	11
Psen2	209
Gm5069	27
Itpkb	223
Stum	0
Parp1	5900
Mir6904	0
Lin9	521
Mixl1	0
Acbd3	1299
H3f3a	1988
Sde2	1132
Lefty2	0
Pycr2	1411
Lefty1	0
Tmem63a	970
Ephx1	0
9130409I23Rik	0
Nvl	1615
Cnih4	1439
Wdr26	3260
Cnih3	1
Ccdc121	0
Lbr	2133
Enah	0
Srp9	1059
Vmn1r1	0
Degs1	3067
1700047M11Rik	0
Fbxo28	853
Trp53bp2	593
Capn2	4656
Capn8	0
Ccdc185	0
Susd4	0
Tlr5	0
Disp1	589
Brox	980
Aida	1087
Mia3	2490
Taf1a	86
Hhipl2	2
Gm34068	0
1700056E22Rik	18
Dusp10	82
1700112H15Rik	0
4930488B22Rik	0
Hlx	99
Marc1	0
Marc2	660
Mir1981	0
C130074G19Rik	0
Mark1	1
Rab3gap2	2196
Snora36b	0
Mir664	0
Iars2	2190
Mir194-1	0
Mir215	1
Bpnt1	1203
Eprs	9116
9630028B13Rik	0
Gm2061	0
Slc30a10	0
5033404E19Rik	0
Mir297c	0
Lyplal1	124
A730004F24Rik	0
Tgfb2	2
Rrp15	967
D1Pas1	0
Spata17	0
Gm15509	0
1700007P06Rik	0
Gpatch2	340
Esrrg	0
9330162B11Rik	0
Ush2a	0
Kctd3	1409
Kcnk2	280
Cenpf	3229
Ptpn14	1610
Smyd2	1261
Prox1	0
LOC102632463	0
Gm29678	0
Rps6kc1	550
Angel2	837
Vash2	1084
Flvcr1	1273
A230020J21Rik	4
Spata45	0
Tatdn3	78
Nsl1	550
Batf3	20
Fam71a	0
Atf3	18
D730003I15Rik	46
Nenf	371
Tmem206	680
Ppp2r5a	994
Gm32200	0
Dtl	1724
Ints7	1775
Lpgat1	5528
Nek2	1924
1700034H15Rik	3
Slc30a1	265
Rd3	2
Traf5	70
Mir3473c	0
Rcor3	547
Gm10516	18
Kcnh1	5
Hhat	13
A730013G03Rik	0
1700065J18Rik	0
Sertad4	99
Gm15867	5
Syt14	0
Diexf	493
Irf6	0
A130010J15Rik	63
Traf3ip3	0
Hsd11b1	1
G0s2	0
Lamb3	1
Camk1g	0
Mir205	0
4930503O07Rik	0
Plxna2	540
Mir3962	0
Cd34	15712
Gm16897	51
A330023F24Rik	17
Mir29b-2	0
Mir29c	0
Cd46	5
Cr1l	815
Cr2	9
9230019H11Rik	0
B020014A21Rik	0
H60c	0
Ppp1r14c	0
Iyd	0
Plekhg1	15
Mthfd1l	3809
Gm30570	0
Akap12	1
Zbtb2	336
Rmnd1	2
Gm5512	27
Armt1	535
Ccdc170	0
Esr1	61
Syne1	1227
Myct1	0
Vip	0
Fbxo5	695
Mtrf1l	165
Rgs17	434
Oprm1	0
Ipcef1	0
Cnksr3	273
Ulbp1	682
Lrp11	153
Pcmt1	1180
A630066F11Rik	28
Nup43	788
BC020402	13
Lats1	1719
Katna1	575
Ginm1	248
Ppil4	1014
Zc3h12d	2
Mir5104	0
Tab2	1661
Ust	70
Sash1	3
Samd5	0
Gm6150	0
Stxbp5	743
Adgb	1
Rab32	423
Gm5177	0
Grm1	0
4930567K20Rik	0
Shprh	591
Fbxo30	626
Epm2a	0
Timm8a1	428
Utrn	1362
B230208H11Rik	30
Stx11	212
Sf3b5	913
Plagl1	333
Hymai	1
Zc2hc1b	0
Ltv1	1404
Phactr2	5
Fuca2	2
Pex3	278
Adat2	151
Aig1	2
Gm32172	0
Hivep2	310
Adgrg6	731
Vta1	680
1700016L04Rik	0
Gje1	0
Nmbr	0
C330004P14Rik	0
Gm20125	0
Cited2	2715
Txlnb	0
Heca	330
Abracl	793
Reps1	1630
Ect2l	0
Ccdc28a	11
Nhsl1	371
Hebp2	10
Arfgef3	0
Gm32926	0
Gm4922	0
4930444F02Rik	0
Perp	0
Tnfaip3	54
Gm20139	0
Olig3	0
Gm33104	0
Ifngr1	386
Il22ra2	0
Il20ra	0
Slc35d3	0
Pex7	121
Map3k5	7
Map7	1
4930405J17Rik	0
Rpl32l	127
Mir6413	0
Bclaf1	2892
Mtfr2	217
Pde7b	0
Ahi1	163
Myb	0
Gm33619	0
Hbs1l	1740
4930455C13Rik	0
Aldh8a1	0
1700020N01Rik	0
Gm5420	0
Sgk1	2503
4930444G20Rik	0
E030030I06Rik	22
Raet1e	7
Raet1a	0
Raet1b	0
Raet1c	0
H60b	0
C920009B18Rik	170
Raet1d	25
Gm10825	3
Slc2a12	0
Tbpl1	868
Mir7663	0
Tcf21	0
Eya4	66
Rps12	8166
Snora33	5
Snord100	13
Slc18b1	168
Vnn3	0
Vnn1	0
Taar1	0
Taar2	0
Taar3	0
Taar4	0
Taar5	0
Taar6	0
Taar7a	0
Taar7b	0
Taar7d	0
Taar7e	0
Taar7f	0
Taar8a	0
Taar8b	0
Taar8c	0
Taar9	0
Stx7	445
Moxd1	0
Ctgf	1
Enpp1	0
Enpp3	0
Med23	413
Mir6905	0
Arg1	2
Akap7	163
Epb41l2	2589
Smlr1	0
Gm29571	0
Gm36908	0
4930401C15Rik	0
Tmem200a	3
Gm9767	0
Samd3	0
L3mbtl3	255
Gm8709	0
Arhgap18	390
Lama2	1
4930579H20Rik	0
Ptprk	830
Themis	0
2310057J18Rik	0
Soga3	460
9330159F19Rik	76
Echdc1	122
Rnf146	369
Rspo3	0
Cenpw	359
Trmt11	317
Gm20300	41
Hint3	29
Ncoa7	303
Hey2	2
Hddc2	286
Tpd52l1	2
Supt4b	43
Rnf217	518
Nkain2	0
Trdn	0
D830005E20Rik	0
Clvs2	0
Gm15939	0
Sult3a2	0
Sult3a1	2
Rsph4a	0
Zup1	132
A830082N09Rik	10
Rwdd1	982
Trappc3l	0
Calhm4	0
Calhm5	3
Calhm6	0
Dse	892
Tspyl1	500
Tspyl4	4
Nt5dc1	313
Col10a1	1
Frk	400
Hs3st5	93
Hdac2	1916
Marcks	441
4930591E09Rik	0
Rfpl4b	0
Lama4	0
Fam229b	27
Tube1	125
Wisp3	3
Fyn	502
Gm16364	0
Traf3ip2	119
E130307A14Rik	3
Rev3l	485
Mfsd4b4	16
Mfsd4b2	0
Mfsd4b3	2
Mfsd4b5	2
Mfsd4b1	0
Slc16a10	496
Rpf2	581
Gtf3c6	536
Amd1	0
Amd2	0
Cdk19	240
Slc22a16	0
Ddo	0
Mettl24	0
Cdc40	613
Wasf1	143
Gpr6	0
Fig4	373
Zbtb24	119
Mical1	0
Smpd2	23
Ppil6	0
Cd164	2618
Ccdc162	0
5730435O14Rik	0
Cep57l1	142
BC048559	1
Sesn1	174
Armc2	7
Foxo3	343
Afg1l	38
Snx3	1217
Nr2e1	0
Ostm1	505
Sec63	1758
Scml4	0
Gm5079	0
Sobp	8
9030612E09Rik	0
